FLOW_START_MILLISECONDS	FLOW_END_MILLISECONDS	IPV4_SRC_ADDR	L4_SRC_PORT	IPV4_DST_ADDR	L4_DST_PORT	PROTOCOL	L7_PROTO	IN_BYTES	IN_PKTS	OUT_BYTES	OUT_PKTS	TCP_FLAGS	CLIENT_TCP_FLAGS	SERVER_TCP_FLAGS	FLOW_DURATION_MILLISECONDS	DURATION_IN	DURATION_OUT	MIN_TTL	MAX_TTL	LONGEST_FLOW_PKT	SHORTEST_FLOW_PKT	MIN_IP_PKT_LEN	MAX_IP_PKT_LEN	SRC_TO_DST_SECOND_BYTES	DST_TO_SRC_SECOND_BYTES	RETRANSMITTED_IN_BYTES	RETRANSMITTED_IN_PKTS	RETRANSMITTED_OUT_BYTES	RETRANSMITTED_OUT_PKTS	SRC_TO_DST_AVG_THROUGHPUT	DST_TO_SRC_AVG_THROUGHPUT	NUM_PKTS_UP_TO_128_BYTES	NUM_PKTS_128_TO_256_BYTES	NUM_PKTS_256_TO_512_BYTES	NUM_PKTS_512_TO_1024_BYTES	NUM_PKTS_1024_TO_1514_BYTES	TCP_WIN_MAX_IN	TCP_WIN_MAX_OUT	ICMP_TYPE	ICMP_IPV4_TYPE	DNS_QUERY_ID	DNS_QUERY_TYPE	DNS_TTL_ANSWER	FTP_COMMAND_RET_CODE	SRC_TO_DST_IAT_MIN	SRC_TO_DST_IAT_MAX	SRC_TO_DST_IAT_AVG	SRC_TO_DST_IAT_STDDEV	DST_TO_SRC_IAT_MIN	DST_TO_SRC_IAT_MAX	DST_TO_SRC_IAT_AVG	DST_TO_SRC_IAT_STDDEV	Label	Attack
1424242148098	1424242150964	175.231.118.111	62056	149.171.126.3	31992	17	37	7360	40	12194	14	0	0	0	2866	2856	2855	31	63	646	42	50	1283	2568.039078855548	4254.710397766922	159	2	252	0	2568.039078855548	4254.710397766922	2	1	2	2	0	0	16383	0	0	25955	28	300	220	813	1728	493	212	880	2917	463	107	1	Exploits
1424242149019	1424242151173	10.97.210.123	7474	149.171.126.8	6881	6	92	3460	4	724	2	27	19	19	2154	2113	2127	62	32	1133	42	58	742	1606.313834726091	336.1188486536676	66	1	19	0	1606.313834726091	336.1188486536676	5	1	0	1	2	14480	7240	0	0	8002	1	60	230	319	1946	77	215	285	2169	388	166	0	Benign
1424242150889	1424242155760	59.70.186.213	18299	149.171.126.16	520	6	0	2618	22	2368	8	19	24	25	4871	4837	4869	31	255	869	85	68	999	537.4666392937795	486.14247587764316	49	0	45	0	537.4666392937795	486.14247587764316	3	1	1	0	1	7240	65160	0	0	47316	28	300	220	475	932	491	157	208	176	523	4	1	PortScan
1424242151752	1424242159106	59.36.49.69	1108	149.171.126.5	111	6	0	4320	5	2592	4	27	16	24	7354	7350	7329	31	32	1466	91	54	738	587.4354093010606	352.4612455806364	72	0	59	0	587.4354093010606	352.4612455806364	7	3	1	0	0	14480	65160	0	0	59554	0	0	230	505	428	117	186	769	762	353	40	0	Benign
1424242152572	1424242157293	10.241.162.143	59144	149.171.126.11	31992	6	3	7007	11	2877	7	19	27	25	4721	4697	4695	31	32	766	87	72	962	1484.219445032832	609.4047871213726	150	0	65	0	1484.219445032832	609.4047871213726	3	1	2	1	2	16383	14480	0	0	15605	1	0	125	521	2149	298	149	254	2625	384	127	0	Benign
1424242153890	1424242161871	10.217.161.34	57488	149.171.126.7	21	6	7	636	3	5972	4	16	19	19	7981	7971	7919	62	63	1154	56	80	868	79.68926199724345	748.2771582508458	14	0	136	0	79.68926199724345	748.2771582508458	0	1	2	1	0	16383	7240	0	0	30578	0	300	230	292	1607	192	205	309	2773	83	232	0	Benign
1424242154489	1424242158874	59.103.40.106	20272	149.171.126.9	80	6	3	2280	10	6810	5	27	19	27	4385	4364	4370	254	63	1361	84	71	1401	519.9543899657925	1553.0216647662487	57	1	132	0	519.9543899657925	1553.0216647662487	6	1	0	0	0	0	14480	0	0	33302	1	0	230	975	501	106	28	938	2172	253	0	0	Benign
1424242155418	1424242162735	175.132.187.181	63678	149.171.126.8	80	6	37	4095	5	1890	2	27	16	18	7317	7312	7261	254	255	632	61	60	177	559.6555965559655	258.30258302583024	85	0	47	0	559.6555965559655	258.30258302583024	5	1	1	0	3	7240	0	0	0	28549	0	300	230	804	2730	109	147	720	1501	390	211	0	Benign
1424242156689	1424242163720	175.17.176.168	51256	149.171.126.7	31992	6	41	8848	7	3150	5	18	27	24	7031	6992	6986	62	255	705	73	95	835	1258.426966292135	448.01592945526954	162	0	57	0	1258.426966292135	448.01592945526954	1	3	1	0	0	7240	14480	0	0	50436	255	300	0	541	91	215	144	871	1490	223	259	0	Benign
1424242157849	1424242161200	175.14.209.143	38300	149.171.126.16	6881	6	0	900	20	9390	15	18	24	19	3351	3351	3333	31	32	339	83	94	1411	268.5765443151298	2802.148612354521	13	0	199	0	268.5765443151298	2802.148612354521	1	1	3	0	0	65160	14480	0	0	54169	255	0	220	775	1359	68	231	599	2875	485	134	1	PortScan
1424242158061	1424242159153	175.218.0.250	37578	149.171.126.17	53	6	41	15672	24	7686	14	19	16	18	1092	1047	1089	254	63	599	69	40	537	14351.648351648351	7038.461538461538	323	0	157	0	14351.648351648351	7038.461538461538	2	3	3	1	1	7240	14480	0	0	63692	0	0	0	2	502	404	241	860	1628	111	129	1	DoS
1424242159144	1424242161066	10.166.201.136	49773	149.171.126.7	111	6	92	22770	18	18702	18	16	27	25	1922	1910	1884	62	63	1306	92	92	136	11847.03433922997	9730.489073881374	454	0	353	0	11847.03433922997	9730.489073881374	6	0	1	1	0	16383	65160	0	0	3074	255	300	0	676	1559	566	242	596	228	107	179	1	DDoS
1424242160215	1424242163263	59.166.144.226	6165	149.171.126.16	143	6	92	1212	6	4840	5	18	25	27	3048	3030	3000	254	255	969	93	96	1267	397.6377952755905	1587.9265091863517	20	1	100	0	397.6377952755905	1587.9265091863517	5	2	2	1	1	14480	7240	0	0	57206	28	300	0	165	2833	573	8	820	2706	55	62	0	Benign
1424242161002	1424242168773	10.201.243.160	8822	149.171.126.9	22	6	3	7770	7	3388	7	27	19	25	7771	7750	7713	254	255	1471	53	53	938	999.8713164328915	435.9799253635311	155	0	65	0	999.8713164328915	435.9799253635311	0	2	0	3	1	14480	14480	0	0	7726	255	60	230	289	2622	481	54	964	1210	572	265	0	Benign
1424242162159	1424242163233	10.52.191.200	39525	149.171.126.15	31992	6	5	3816	6	924	12	19	25	27	1074	1046	1042	31	32	152	43	56	1242	3553.072625698324	860.3351955307262	77	0	20	1	3553.072625698324	860.3351955307262	7	2	1	2	0	14480	0	0	0	20386	28	300	331	197	1012	405	298	97	2705	139	177	0	Benign
1424242163738	1424242164237	59.26.149.102	7468	149.171.126.6	6881	6	92	54600	350	23460	60	18	18	27	499	470	435	31	63	1473	67	65	1352	21883.76753507014	9402.805611222446	222	2	84	1	21883.76753507014	9402.805611222446	3	2	1	2	0	65160	16383	0	0	33088	255	0	125	137	2539	532	244	6	2765	580	291	1	DDoS
1424242164997	1424242168896	175.236.127.180	6991	149.171.126.13	445	6	41	139152	104	2475	5	16	27	27	3899	3897	3839	31	255	182	76	45	81	35689.15106437548	634.7781482431393	2757	1	48	0	35689.15106437548	634.7781482431393	1	1	2	1	2	0	16383	0	0	15106	255	60	230	905	2621	302	196	461	2721	375	288	1	PortScan
1424242165780	1424242172468	59.64.173.238	40774	149.171.126.0	6881	6	7	2576	8	7146	9	25	19	27	6688	6682	6623	31	63	1397	75	87	799	385.16746411483257	1068.4808612440193	59	0	150	0	385.16746411483257	1068.4808612440193	2	0	1	0	1	0	65160	0	0	30455	1	0	0	960	1357	244	237	431	1378	554	149	0	Benign
1424242166119	1424242171434	175.30.199.140	50729	149.171.126.6	25	6	11	534	3	8640	8	27	27	24	5315	5287	5269	254	63	1210	74	46	1481	100.4703668861712	1625.587958607714	9	0	170	0	100.4703668861712	1625.587958607714	3	3	1	0	0	65160	65160	0	0	34366	28	0	331	752	2945	254	276	558	1044	33	135	0	Benign
1424242167892	1424242174133	59.254.27.131	18723	149.171.126.3	80	6	7	3650	10	7848	8	24	27	25	6241	6236	6185	254	63	301	77	92	229	584.8421727287295	1257.4907867328955	69	0	148	0	584.8421727287295	1257.4907867328955	1	6	3	1	0	0	65160	0	0	28	255	300	220	792	2032	7	256	26	1094	274	161	0	Benign
1424242168088	1424242171545	59.105.107.74	21560	149.171.126.19	443	6	11	7500	6	5859	9	19	24	27	3457	3416	3426	254	63	808	43	96	483	2169.511136823836	1694.8221000867804	144	0	116	1	2169.511136823836	1694.8221000867804	2	3	0	2	2	7240	14480	0	0	4447	0	300	125	38	1445	284	174	396	882	142	247	0	Benign
1424242169328	1424242173960	10.42.141.62	6263	149.171.126.1	8088	6	0	5920	10	2550	6	24	19	27	4632	4623	4575	254	255	941	83	55	1097	1278.0656303972366	550.5181347150259	111	0	54	0	1278.0656303972366	550.5181347150259	2	2	0	0	0	65160	7240	0	0	57561	0	0	0	527	993	290	166	627	208	119	190	0	Benign
1424242170579	1424242171750	10.248.198.219	17877	149.171.126.3	31992	6	3	5054	7	3210	6	19	25	19	1171	1141	1126	254	63	1153	87	56	142	4315.969257045261	2741.246797608881	90	0	59	0	4315.969257045261	2741.246797608881	2	3	2	1	1	65160	16383	0	0	51437	255	0	0	356	78	507	197	618	1519	27	159	0	Benign
1424242171909	1424242174871	175.173.224.209	13713	149.171.126.3	25	17	3	536	8	2695	5	0	0	0	2962	2955	2884	31	255	535	97	89	1226	180.95881161377446	909.8582039162727	9	0	54	1	180.95881161377446	909.8582039162727	3	2	1	2	2	7240	7240	0	0	36355	0	300	220	244	2262	91	272	306	478	433	217	0	Benign
1424242172356	1424242175524	59.84.161.222	5914	149.171.126.8	520	6	11	4912	8	3245	5	25	19	18	3168	3163	3113	62	63	268	94	73	255	1550.5050505050503	1024.3055555555554	99	1	53	1	1550.5050505050503	1024.3055555555554	5	4	0	1	2	14480	16383	0	0	48638	1	60	230	466	2126	123	294	563	2052	49	181	0	Benign
1424242173609	1424242176085	175.17.245.172	2367	149.171.126.6	6881	6	3	4224	8	4808	4	27	27	16	2476	2470	2428	254	63	1348	87	96	1130	1705.9773828756058	1941.8416801292408	83	1	92	0	1705.9773828756058	1941.8416801292408	2	2	0	1	1	65160	65160	0	0	19165	0	0	220	559	515	173	55	676	2466	200	33	0	Benign
1424242174266	1424242176973	59.101.217.152	52938	149.171.126.4	520	6	0	53712	36	5032	8	27	16	16	2707	2702	2657	62	32	196	86	88	969	19841.89139268563	1858.8843738455855	1104	2	109	0	19841.89139268563	1858.8843738455855	4	1	2	1	2	0	7240	0	0	10000	1	0	125	783	1963	545	187	999	858	152	49	1	Exploits
1424242175616	1424242175825	175.129.32.43	46114	149.171.126.11	31992	17	11	8058	6	1908	6	0	0	0	209	191	132	62	63	1090	94	85	964	38555.02392344498	9129.186602870814	165	0	48	0	38555.02392344498	9129.186602870814	1	4	2	0	1	0	0	0	0	59210	1	60	0	303	2695	336	265	557	874	407	31	0	Benign
1424242176951	1424242179011	175.228.42.186	50815	149.171.126.19	21	6	3	9940	7	1532	4	19	25	18	2060	2034	2026	62	32	1249	51	80	402	4825.242718446601	743.6893203883495	193	0	36	0	4825.242718446601	743.6893203883495	2	0	5	1	1	65160	14480	0	0	47184	1	0	125	67	1220	1	298	294	1302	473	77	0	Benign
1424242177322	1424242185164	59.183.129.222	43463	149.171.126.13	8088	17	3	9072	12	7749	7	0	0	0	7842	7841	7801	254	32	449	54	98	1247	1156.847742922724	988.14078041316	174	0	148	0	1156.847742922724	988.14078041316	1	2	3	3	3	14480	0	0	0	41021	0	300	230	65	891	167	152	677	2556	18	103	0	Benign
1424242178634	1424242178737	175.53.197.220	64160	149.171.126.16	445	6	0	2922	6	5240	4	18	27	24	103	55	65	31	255	767	41	63	647	28368.93203883495	50873.786407766995	63	0	100	0	28368.93203883495	50873.786407766995	7	3	0	0	0	65160	65160	0	0	27115	255	60	220	839	2366	17	285	463	2217	233	96	0	Benign
1424242179987	1424242184275	10.110.57.97	20228	149.171.126.3	443	17	5	2796	2	1437	3	0	0	0	4288	4243	4280	31	63	1137	88	97	1138	652.0522388059701	335.1212686567164	60	0	32	0	652.0522388059701	335.1212686567164	1	1	2	0	2	16383	65160	0	0	4753	0	300	0	357	2911	568	152	246	2448	380	124	0	Benign
1424242180540	1424242182674	59.134.114.4	7421	149.171.126.3	445	6	3	14880	30	3852	4	27	18	19	2134	2113	2088	31	63	236	72	76	970	6972.820993439551	1805.0609184629805	318	1	78	0	6972.820993439551	1805.0609184629805	1	1	0	2	2	7240	16383	0	0	11100	28	300	331	598	1212	492	238	824	1350	328	157	1	DoS
1424242181648	1424242189220	175.174.249.123	23050	149.171.126.5	520	6	37	9506	7	5004	6	25	25	19	7572	7534	7542	62	32	555	54	49	1342	1255.4146856840994	660.8557844690966	203	0	82	0	1255.4146856840994	660.8557844690966	2	6	2	2	2	14480	0	0	0	38338	28	300	220	443	1641	45	213	355	1986	246	136	0	Benign
1424242182194	1424242189318	175.130.78.199	23527	149.171.126.4	53	6	41	9480	8	7434	6	25	16	25	7124	7089	7109	31	32	1128	87	94	893	1330.7130825379002	1043.5148792813027	190	0	170	0	1330.7130825379002	1043.5148792813027	3	3	1	0	1	16383	0	0	0	18268	0	0	125	483	1624	483	101	246	1213	289	200	0	Benign
1424242183920	1424242187688	10.150.207.206	55916	149.171.126.19	143	17	92	3030	6	4400	4	0	0	0	3768	3736	3711	254	32	1229	90	66	976	804.1401273885351	1167.728237791932	74	0	78	0	804.1401273885351	1167.728237791932	6	1	1	1	0	65160	14480	0	0	57122	28	60	125	879	49	592	298	145	2962	160	4	0	Benign
1424242184737	1424242192336	175.234.176.36	45903	149.171.126.3	445	6	41	7404	6	8496	8	18	16	24	7599	7588	7582	31	255	214	90	62	587	974.3387287801027	1118.0418476115278	149	0	171	1	974.3387287801027	1118.0418476115278	3	3	0	2	0	7240	14480	0	0	25135	1	0	331	723	1299	150	35	442	1774	155	34	0	Benign
1424242185331	1424242186144	59.111.18.72	17848	149.171.126.19	25	6	36	8120	8	7380	12	24	24	16	813	785	804	254	255	948	76	41	996	9987.699876998771	9077.49077490775	183	0	151	0	9987.699876998771	9077.49077490775	1	1	0	1	0	0	7240	0	0	22198	28	300	230	461	492	19	173	164	701	5	53	1	Bot
1424242186169	1424242190105	175.19.235.59	20976	149.171.126.15	21	6	41	23824	16	2052	6	25	27	16	3936	3928	3928	62	255	806	61	48	867	6052.845528455285	521.3414634146342	478	0	43	0	6052.845528455285	521.3414634146342	7	1	1	3	0	14480	14480	0	0	51955	28	300	331	623	1024	302	151	153	341	494	197	1	Bot
1424242187520	1424242192697	10.161.95.52	15395	149.171.126.8	445	6	0	3588	6	2670	5	18	16	25	5177	5137	5129	62	63	1066	58	76	237	693.0654819393471	515.7427081321229	88	0	58	0	693.0654819393471	515.7427081321229	3	1	3	2	1	65160	65160	0	0	15964	28	0	0	972	2337	286	131	997	878	454	266	0	Benign
1424242188462	1424242192757	59.64.166.95	27169	149.171.126.10	31992	17	92	68460	70	6378	6	0	0	0	4295	4273	4275	62	32	76	83	93	656	15939.464493597206	1484.9825378346916	1420	0	125	0	15939.464493597206	1484.9825378346916	2	0	2	2	2	65160	16383	0	0	16163	255	60	0	67	2690	68	175	209	1573	499	81	1	DDoS
1424242189039	1424242192687	175.195.110.150	14361	149.171.126.11	31992	6	41	1449	9	3424	4	24	25	27	3648	3623	3630	254	32	646	65	88	739	397.20394736842104	938.5964912280701	32	0	57	0	397.20394736842104	938.5964912280701	3	1	0	0	0	65160	7240	0	0	44943	1	300	230	522	610	428	219	430	2182	60	280	0	Benign
1424242190536	1424242195365	175.190.184.252	45231	149.171.126.9	80	6	5	37908	54	12732	12	19	18	24	4829	4802	4755	62	255	557	83	43	1257	7850.072478774074	2636.5707185752744	746	1	266	0	7850.072478774074	2636.5707185752744	5	4	2	3	1	65160	65160	0	0	11657	0	60	230	602	1086	319	135	104	2659	558	278	1	Fuzzers
1424242191260	1424242196255	59.163.51.98	19439	149.171.126.16	21	6	3	5404	4	1192	2	25	24	16	4995	4988	4989	254	63	995	43	70	980	1081.8818818818818	238.63863863863864	110	0	27	0	1081.8818818818818	238.63863863863864	6	0	1	2	2	7240	0	0	0	1707	28	0	220	629	2042	156	134	116	94	5	298	0	Benign
1424242192394	1424242196469	10.20.83.206	23051	149.171.126.19	6881	6	92	81864	72	970	10	16	16	27	4075	4065	4072	31	255	1289	92	71	151	20089.325153374233	238.0368098159509	1649	5	23	0	20089.325153374233	238.0368098159509	5	0	1	1	0	0	16383	0	0	62720	0	0	220	606	2994	588	203	24	1652	561	215	1	Fuzzers
1424242193954	1424242196913	59.59.196.238	20002	149.171.126.3	143	17	5	30024	72	1828	2	0	0	0	2959	2949	2914	31	63	736	90	60	452	10146.671172693477	617.7762757688408	604	2	38	0	10146.671172693477	617.7762757688408	5	1	1	0	1	14480	65160	0	0	10938	255	300	220	830	721	363	17	855	587	596	215	1	DDoS
1424242194225	1424242198525	175.225.128.244	38052	149.171.126.16	443	6	36	2382	6	5640	5	27	25	16	4300	4270	4284	31	32	127	93	60	415	553.953488372093	1311.6279069767443	63	0	126	1	553.953488372093	1311.6279069767443	3	1	1	2	1	7240	7240	0	0	31931	0	300	230	268	875	581	123	789	1434	548	5	0	Benign
1424242195983	1424242199873	10.14.102.56	29073	149.171.126.0	22	6	3	5700	5	5780	4	16	19	18	3890	3841	3862	254	63	87	91	51	1007	1465.2956298200513	1485.8611825192802	103	0	124	0	1465.2956298200513	1485.8611825192802	2	1	0	1	0	7240	0	0	0	8493	0	300	331	710	2148	374	46	520	1421	113	270	0	Benign
1424242196123	1424242197286	59.18.149.25	48652	149.171.126.8	25	6	11	39456	48	14560	14	25	19	24	1163	1151	1136	62	63	1315	71	95	1141	33926.053310404124	12519.346517626827	819	0	289	0	33926.053310404124	12519.346517626827	5	1	0	2	0	16383	0	0	0	42870	255	0	331	24	2185	1	122	223	637	31	2	1	Exploits
1424242197974	1424242201543	175.187.252.182	18640	149.171.126.16	6881	6	36	36558	27	4356	12	25	18	19	3569	3527	3542	62	63	845	60	54	1102	10243.205379658168	1220.5099467637995	727	2	79	1	10243.205379658168	1220.5099467637995	3	0	2	1	1	0	0	0	0	4608	28	60	220	810	1402	329	237	832	1070	138	167	1	DoS
1424242198037	1424242205406	175.174.45.103	33377	149.171.126.11	8088	6	92	1521	9	2232	8	24	18	16	7369	7354	7366	62	32	904	83	54	1106	206.4052110191342	302.8904871760076	31	1	40	0	206.4052110191342	302.8904871760076	2	1	0	1	1	16383	0	0	0	52238	28	60	125	444	2978	259	196	118	1723	308	106	0	Benign
1424242199327	1424242203897	10.177.204.20	53367	149.171.126.2	6881	6	7	2248	2	2652	4	24	19	16	4570	4560	4495	254	32	76	79	57	777	491.90371991247264	580.3063457330416	48	0	45	0	491.90371991247264	580.3063457330416	3	2	2	1	0	0	65160	0	0	38396	0	60	230	226	2030	449	13	242	1620	468	286	0	Benign
1424242200250	1424242204224	59.25.248.3	59674	149.171.126.18	8088	17	92	3248	7	9254	7	0	0	0	3974	3933	3971	31	255	583	48	59	648	817.312531454454	2328.6361348766986	57	0	165	0	817.312531454454	2328.6361348766986	4	5	1	0	0	16383	14480	0	0	42825	0	300	220	649	1596	151	69	357	224	122	193	0	Benign
1424242201900	1424242203185	10.195.108.180	34762	149.171.126.0	80	17	37	3882	6	6525	5	0	0	0	1285	1248	1275	62	255	546	84	65	970	3021.011673151751	5077.8210116731525	86	1	155	0	3021.011673151751	5077.8210116731525	7	0	2	2	1	65160	0	0	0	29147	255	0	0	880	1259	421	211	864	524	64	201	0	Benign
1424242202175	1424242209544	59.118.23.188	30989	149.171.126.14	520	6	92	4653	9	8340	6	18	24	27	7369	7322	7305	62	32	860	72	88	515	631.4289591532095	1131.7682182114263	105	0	169	1	631.4289591532095	1131.7682182114263	4	1	0	1	1	14480	0	0	0	61802	0	60	220	812	1741	52	116	988	1908	395	283	0	Benign
1424242203601	1424242206600	10.65.183.9	23250	149.171.126.11	6881	6	5	7644	12	1525	5	27	27	27	2999	2967	2951	62	32	885	60	83	637	2548.849616538846	508.5028342780927	148	1	33	0	2548.849616538846	508.5028342780927	4	0	1	0	0	14480	7240	0	0	45372	0	300	230	721	487	527	252	426	2967	544	262	0	Benign
1424242204913	1424242206995	10.196.181.19	39637	149.171.126.11	53	17	92	19760	20	2745	9	0	0	0	2082	2048	2047	31	255	1121	93	63	288	9490.874159462057	1318.4438040345822	418	1	62	1	9490.874159462057	1318.4438040345822	1	1	1	1	0	14480	65160	0	0	52285	0	300	125	852	562	317	121	576	891	222	234	1	DoS
1424242205453	1424242209903	10.250.165.99	30319	149.171.126.11	8088	6	37	7271	11	2538	3	24	18	18	4450	4433	4393	31	63	1367	71	90	1391	1633.9325842696628	570.3370786516854	152	0	56	0	1633.9325842696628	570.3370786516854	3	1	1	4	1	7240	14480	0	0	44880	1	60	125	428	34	413	79	805	1873	78	218	0	Benign
1424242206036	1424242207454	175.122.130.63	60394	149.171.126.12	520	6	37	12775	25	20048	14	16	27	19	1418	1388	1405	254	32	1267	50	60	414	9009.16784203103	14138.222849083217	265	1	391	0	9009.16784203103	14138.222849083217	3	1	1	1	1	0	0	0	0	25815	255	60	230	101	2618	532	271	787	441	243	61	1	DoS
1424242207315	1424242213772	59.92.27.57	37719	149.171.126.2	21	6	36	4308	4	2471	7	27	19	18	6457	6427	6379	31	255	1188	45	53	1239	667.1829022765991	382.6854576428682	85	0	41	0	667.1829022765991	382.6854576428682	2	2	1	1	1	14480	7240	0	0	13656	28	0	220	464	2432	223	106	939	1263	491	85	0	Benign
1424242208687	1424242210730	175.41.192.254	9711	149.171.126.14	8088	6	3	4176	6	5228	4	16	19	27	2043	1996	1981	254	255	424	49	91	897	2044.0528634361233	2558.981889378365	81	0	100	0	2044.0528634361233	2558.981889378365	4	1	1	2	0	65160	14480	0	0	59707	1	60	220	635	1464	458	91	985	2466	177	230	0	Benign
1424242209972	1424242212275	10.199.153.182	9431	149.171.126.5	8088	6	37	7230	6	5424	4	19	24	18	2303	2293	2301	31	32	1226	89	89	1376	3139.383412939644	2355.188884064264	164	0	90	0	3139.383412939644	2355.188884064264	3	2	0	1	0	0	14480	0	0	53417	0	60	230	435	2195	289	220	457	256	545	60	0	Benign
1424242210795	1424242214689	59.79.218.219	4772	149.171.126.2	6881	6	41	7830	10	1850	5	25	16	25	3894	3857	3864	62	32	483	41	41	759	2010.7858243451462	475.08988186954286	147	1	40	0	2010.7858243451462	475.08988186954286	1	2	0	3	2	0	7240	0	0	44276	255	60	125	184	1408	421	149	736	946	472	210	0	Benign
1424242211964	1424242212410	59.40.224.80	1733	149.171.126.7	8088	6	0	8832	8	4725	5	16	25	24	446	440	397	62	255	1463	83	91	569	19802.69058295964	10594.170403587445	168	0	102	0	19802.69058295964	10594.170403587445	2	1	3	0	1	16383	65160	0	0	3428	0	0	220	701	1548	263	272	453	1613	443	169	0	Benign
1424242212972	1424242215119	59.175.111.212	39271	149.171.126.17	31992	6	41	4345	5	4564	4	27	16	18	2147	2118	2093	62	32	1029	79	60	1083	2023.7540754541221	2125.7568700512343	81	0	98	0	2023.7540754541221	2125.7568700512343	3	0	2	2	1	16383	65160	0	0	32420	1	0	331	110	1109	8	148	811	1923	184	211	0	Benign
1424242213592	1424242214041	175.44.79.243	60589	149.171.126.8	520	6	41	4295	5	1998	6	25	25	19	449	432	387	254	255	1306	96	70	386	9565.701559020044	4449.888641425389	89	0	44	0	9565.701559020044	4449.888641425389	3	4	0	3	1	14480	7240	0	0	60778	255	300	331	583	2395	502	54	698	1936	84	270	0	Benign
1424242214113	1424242214181	10.30.107.89	55631	149.171.126.4	22	6	11	1610	5	1641	3	24	24	25	68	31	10	254	255	260	73	42	995	23676.470588235294	24132.35294117647	37	0	38	0	23676.470588235294	24132.35294117647	4	1	1	1	0	65160	7240	0	0	12320	0	0	220	982	1027	555	274	466	1598	321	28	0	Benign
1424242215039	1424242215930	175.104.174.16	19928	149.171.126.17	443	6	7	4560	12	6900	5	25	16	16	891	873	865	62	255	374	78	59	736	5117.845117845118	7744.107744107744	83	0	132	0	5117.845117845118	7744.107744107744	0	0	1	1	1	65160	16383	0	0	41134	28	60	0	114	1783	270	10	989	2143	264	288	0	Benign
1424242216300	1424242219321	59.87.100.165	3852	149.171.126.17	22	6	3	474	6	2445	5	25	18	24	3021	3005	2997	62	63	1313	47	61	1047	156.90168818272096	809.3346573982126	13	0	69	0	156.90168818272096	809.3346573982126	3	4	1	1	1	7240	0	0	0	18651	255	60	125	965	2067	412	21	617	2451	549	226	0	Benign
1424242217223	1424242217815	59.136.195.249	42579	149.171.126.18	143	6	5	3996	54	20988	18	18	18	25	592	567	513	31	63	921	94	86	838	6750.0	35452.70270270271	70	2	428	0	6750.0	35452.70270270271	2	2	2	1	3	14480	14480	0	0	41777	255	0	220	888	1789	586	155	518	2329	468	240	1	Bot
1424242218317	1424242222815	10.94.127.197	51937	149.171.126.15	31992	6	5	4824	36	10000	16	18	24	18	4498	4479	4493	62	63	740	97	50	616	1072.4766562916852	2223.2103156958647	104	0	201	0	1072.4766562916852	2223.2103156958647	3	3	0	1	0	14480	65160	0	0	30092	1	0	220	830	963	451	152	864	1334	97	83	1	PortScan
1424242219348	1424242220905	59.172.106.192	7674	149.171.126.7	8088	6	36	250	5	6186	6	27	24	18	1557	1555	1548	62	255	628	81	60	517	160.56518946692358	3973.025048169557	5	0	118	0	160.56518946692358	3973.025048169557	2	1	1	0	0	7240	65160	0	0	50589	1	60	230	238	2317	287	59	981	326	502	226	0	Benign
1424242220114	1424242226212	59.192.65.112	32089	149.171.126.6	31992	6	36	4812	6	340	5	24	16	27	6098	6056	6073	31	255	1016	65	56	438	789.1111839947524	55.755985569039034	93	0	7	0	789.1111839947524	55.755985569039034	4	2	0	0	0	0	16383	0	0	63839	28	0	220	105	1762	248	156	992	2424	494	195	0	Benign
1424242221697	1424242223317	59.29.99.111	49266	149.171.126.10	22	6	92	1734	6	4152	3	27	18	19	1620	1612	1615	254	32	1020	77	47	1159	1070.3703703703702	2562.9629629629626	33	0	81	0	1070.3703703703702	2562.9629629629626	5	2	0	1	1	16383	65160	0	0	52723	28	300	0	658	129	266	133	899	311	443	109	0	Benign
1424242222322	1424242223191	10.145.33.175	9126	149.171.126.7	53	6	41	13251	21	17124	12	16	18	27	869	848	849	31	63	1268	70	73	1226	15248.561565017262	19705.4085155351	251	0	357	2	15248.561565017262	19705.4085155351	2	2	2	1	0	0	14480	0	0	59758	28	60	220	162	2491	26	182	226	2668	176	266	1	BruteForce
